contig,row_id,gc_content,length,predict_score,label,func_0,func_1,func_2,func_3,func_4,func_5,func_6,func_7,func_8
PC19233,212,0.42114933142798816,9797,0.263224817264125,0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0
PC19254,213,0.3967701076630779,3158,0.0041318851007158,0,0.0,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.0
PC19293,214,0.5958236658932715,4310,0.0312335768027399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC19330,215,0.5678733031674208,1326,0.137318415491425,0,0.0,0.0,0.0,0.0,0.0,336.9,0.0,0.0,0.0
PC19352,216,0.3381742738589212,1446,0.0401772502809762,0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0
PC19417,217,0.3874183568236507,8727,0.202628862158862,0,12.6,0.0,0.0,0.0,107.8,0.0,0.0,0.0,0.0
PC19481,218,0.35378787878787876,1320,0.0678430782123045,0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,24.0,0.0
PC19492,219,0.2830963665086888,3165,0.0447057324634882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.9
PC19525,220,0.6888341543513957,1218,0.0036489123672366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC19532,221,0.547434656340755,2066,6.67412198560122e-05,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
PC19649,222,0.4234654234654235,1287,0.0559352212574654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC19686,223,0.36969192339716905,1201,0.0032743008948434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0
PC19993,224,0.5173010380622838,1156,0.0078889215365052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.1,0.0
PC20000,225,0.46831245394252025,2714,0.0003340603006502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.7,0.0
PC20126,226,0.4713785046728972,3424,0.0016886408399765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.8,0.0
PC20173,227,0.4902676399026764,1644,0.581902664725798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC20214,228,0.5649606299212598,1524,0.0303995825504282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0
PC20261,229,0.3715092563539379,3187,0.226136437851899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC20286,230,0.49056603773584906,1060,0.0567524544894695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC20333,231,0.39527107714353954,4187,0.697920860198166,1,0.0,0.0,0.0,0.0,57.4,37.4,0.0,0.0,0.0
PC20528,232,0.6174830744723218,5022,0.0014992147772278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
PC20618,233,0.42301038062283736,1156,0.0018424236914143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC20708,234,0.4298911927735578,4871,0.0583841943471171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC20832,235,0.6621004566210046,1314,0.0123544144167748,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.7,0.0
PC20859,236,0.6909090909090909,1155,0.0041394503787159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC20871,237,0.3371469431533786,2797,0.282709176577881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.89999999999998
PC20905,238,0.4018619084561676,1289,0.0342405362819127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC21032,239,0.594449418084154,1117,0.0328422449529171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC21048,240,0.3728813559322034,1888,0.0205248805962629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC21072,241,0.3872053872053872,1188,0.115068271756172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC21119,242,0.39361702127659576,2726,0.363414222933489,1,0.0,0.0,0.0,0.0,0.0,164.1,0.0,0.0,0.0
PC21164,243,0.44956949569495697,1626,0.0172710189547706,0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,0.0,0.0
PC21166,244,0.315115653577192,9295,0.190209796307523,0,0.0,0.0,0.0,0.0,0.0,150.2,0.0,14.4,136.8
PC21254,245,0.4539308963445168,3994,0.159307204257337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC21255,246,0.36947402387867057,3099,0.0566466950990859,0,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0
PC21490,247,0.43710191082802546,1256,0.0168404312697565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC21515,248,0.5848871442590775,1019,0.0145472465083003,0,0.0,0.0,0.0,0.0,0.0,37.1,0.0,0.0,0.0
PC21655,249,0.47112462006079026,1316,0.0201683109880943,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC21685,250,0.5302114803625377,1324,0.115840586470693,1,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0
PC21807,251,0.3154022988505747,2175,0.168881624423224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC21850,252,0.4175609756097561,1025,0.350375175476074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC22268,253,0.4187807648617948,2641,0.064159982044649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC22293,254,0.38486140724946694,1876,0.0067411394321175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC22378,255,0.4296052631578947,1520,0.0622100596757311,0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0
PC22534,256,0.4383318544809228,1127,0.000251298159128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC22636,257,0.4273141122913505,3295,0.281806383027564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC22658,258,0.5675,2000,0.52314937710762,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC22750,259,0.7330097087378641,1236,0.0080494795589596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5
PC22754,260,0.6390114739629302,1133,2.73757577815559e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC22832,261,0.7076073098172546,2353,0.0030273211031678,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC22938,262,0.42529989094874593,4585,0.276911285867348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC22950,263,0.655688622754491,1002,0.0104523524641991,0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0
PC23017,264,0.44290998766954376,4055,0.0236800548398888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC23118,265,0.3757437070938215,2185,0.0446025612604222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC23285,266,0.4681034482758621,1160,0.0165241956710815,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC23562,267,0.3930722891566265,2656,0.101338049194899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC23776,268,0.4074292452830189,5088,0.0500528268364505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8
PC23855,269,0.45461479786422576,1311,0.431387832426643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC23901,270,0.6120481927710844,3320,0.106281580919602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC23982,271,0.41656874265569915,1702,0.0152879311045419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC24006,272,0.5785373209349083,3979,0.0730949788686469,0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0
PC24117,273,0.4758004467609829,2686,0.0100204176973338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.1,0.0
PC24171,274,0.394407964414319,4721,0.163585082905395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3
PC24173,275,0.5817099567099567,1848,0.0067663998766378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC24200,276,0.5654739948358539,2711,0.0391950572610959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC24224,277,0.5507082152974504,1765,0.0046087762515031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC24229,278,0.36988171064604186,2198,0.0206885477104263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC24252,279,0.3773765777280716,6259,0.185817060597809,0,0.0,0.0,0.0,0.0,0.0,0.0,62.1,0.0,0.0
PC24306,280,0.604381647880616,6299,0.0508561575617318,0,0.0,0.0,0.0,167.3,0.0,0.0,0.0,0.0,0.0
PC24656,281,0.4738955823293173,1743,0.0211065143487847,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC24755,282,0.5247101891397193,1639,0.101955500588758,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC25049,283,0.2819767441860465,1720,0.329542759892553,0,0.0,0.0,0.0,52.099999999999994,0.0,0.0,0.0,0.0,0.0
PC25345,284,0.456620143342135,5302,0.0110007883418423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.8,0.0
PC25353,285,0.5706926159129937,1747,0.0484334985034154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC25451,286,0.3406451612903226,1550,0.400353179823968,1,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0
PC25471,287,0.46506849315068494,1460,0.185950344147747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC25537,288,0.4654867256637168,1695,0.0291092577349164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6
PC25553,289,0.4410377358490566,1272,0.230173719941445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC25637,290,0.3888419273034658,1183,0.578431248664856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC25686,291,0.3563714902807775,1389,0.545256829609367,0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,18.3
PC25729,292,0.4482758620689655,2030,0.909859146390643,1,0.0,0.0,0.0,0.0,0.0,226.3,0.0,0.0,0.0
PC25754,293,0.3946969696969697,1320,0.174878461794419,0,0.0,0.0,0.0,0.0,0.0,120.8,0.0,0.0,0.0
PC25798,294,0.44416666666666665,1200,4.12974950450007e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC25912,295,0.4439340718724669,3701,0.431731059579584,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC26017,296,0.279491833030853,1102,0.0133416065946221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0
PC26061,297,0.6291977611940298,4288,0.0742059627881469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0
PC26279,298,0.3862815884476534,1662,0.0425139441077567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC26362,299,0.4778534923339012,1174,0.004748017527163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC26408,300,0.45592417061611373,1055,0.0095124309882521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC26424,301,0.3963531669865643,1042,0.105841599404812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC26637,302,0.4942634235888022,2179,0.0003705393600914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC26649,303,0.6471149260848832,4194,0.0193207695764104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.2,0.0
PC26725,304,0.6305774278215223,1524,0.014652802572241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,38.9
PC26812,305,0.3,2330,0.1601597401973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.1,0.0
PC26840,306,0.4794168096054888,1166,0.0002202067116741,0,0.0,0.0,0.0,0.0,0.0,96.4,0.0,0.0,0.0
PC27005,307,0.44475524475524475,1430,0.478695663538846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC27101,308,0.43053763440860215,2325,0.0135834814789104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC27586,309,0.3749662070829954,3699,0.0612091154996109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.1,0.0
PC27628,310,0.4239036973344798,1163,0.0067783365957438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC27648,311,0.3084409327423396,10378,0.709862037312895,1,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC27730,312,0.7321899736147758,2274,0.0002363753204183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC27796,313,0.38387540082455335,2183,0.911631696305033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC27806,314,0.3586206896551724,1595,0.0395463978562235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC27831,315,0.3716931216931217,1512,0.186331190109726,0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0
PC27896,316,0.5700589970501475,4068,0.232780722302322,0,0.0,0.0,0.0,0.0,0.0,373.2,0.0,0.0,45.3
PC27984,317,0.38104242997281645,8461,0.0745724587005163,0,0.0,0.0,0.0,0.0,0.0,40.4,0.0,0.0,0.0
PC28108,318,0.30597631506472045,3631,0.674262785494606,1,0.0,0.0,0.0,0.0,0.0,16.2,21.4,0.0,0.0
PC28126,319,0.6556683587140439,1182,0.0014476156793534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC28253,320,0.4196538936959209,1618,0.0130660009002877,0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0
PC28311,321,0.3948051948051948,1155,0.0010999419027939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.1,0.0
PC28369,322,0.5837837837837838,2405,0.0788094743993328,0,0.0,130.3,346.4,0.0,0.0,0.0,0.0,0.0,0.0
PC28383,323,0.4107230693556321,2033,0.0091761058004938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC28426,324,0.45436702649656524,1019,0.0034389884676784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC28586,325,0.4444097439100562,3202,0.131593213564791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7
PC28655,326,0.38317107093184977,1438,0.152730466635226,0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0
PC28699,327,0.6451349141455437,1223,0.021401780117562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3
PC28715,328,0.49468599033816424,1035,0.225709438323975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC28792,329,0.32436801881246324,6804,0.157672993346024,0,0.0,0.0,0.0,0.0,0.0,0.0,59.2,0.0,0.0
PC28958,330,0.5592073465442242,6207,0.201414893050676,0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,305.5,0.0
PC28965,331,0.5163853028798411,1007,0.0674521401524544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC29039,332,0.30884557721139433,2668,0.0651445247887772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC29040,333,0.41209406494960804,1786,0.103627929562016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC29110,334,0.6246835443037975,1580,0.0378905628952258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC29122,335,0.3582089552238806,2345,0.126200338114681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3,0.0
PC29140,336,0.5711700844390832,1658,0.277548885604297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6
PC29149,337,0.3510261854210899,1413,0.146030557636496,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC29224,338,0.4606741573033708,2225,0.0102315423173014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC29237,339,0.6723276723276723,1001,0.000362023274647,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC29266,340,0.7277032359905288,2534,0.0021788202456419,0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC29283,341,0.3041742286751361,2755,0.248138723215477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0
PC29458,342,0.583596214511041,3170,0.11724229253335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2
PC29561,343,0.5072353389185073,1313,0.423545668575478,0,0.0,0.0,0.0,43.9,0.0,35.1,0.0,0.0,0.0
PC29721,344,0.45555745846891593,5839,0.125315497490739,1,0.0,0.0,0.0,0.0,0.0,38.6,0.0,0.0,0.0
PC29925,345,0.6982300884955752,1130,0.0001868258841568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8
PC29987,346,0.35466823253082796,1703,0.121391056979396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC30061,347,0.46882043576258453,1331,0.0210366386333851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.8,0.0
PC30086,348,0.3421588594704684,1473,0.114376730200229,0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0
PC30454,349,0.5416442772702847,1861,0.0086598265775985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC30469,350,0.7317880794701986,1208,0.001825987945761,0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0
PC30556,351,0.6572927879440258,7432,0.0136739354771288,0,0.0,0.0,0.0,0.0,107.1,0.0,0.0,0.0,24.6
PC30562,352,0.39736024844720497,6440,0.739403558073577,1,0.0,0.0,0.0,21.2,0.0,46.4,0.0,0.0,0.0
PC30588,353,0.4033350703491402,1919,0.0005513277422775,0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0
PC30629,354,0.3894273127753304,1135,0.10266737639904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC30668,355,0.45023796932839766,9455,0.214768342585128,0,0.0,0.0,0.0,0.0,14.7,133.7,0.0,0.0,15.4
PC30917,356,0.4365482233502538,1182,0.0063383434899151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC30952,357,0.32742344001842044,4343,0.664633579526441,0,0.0,0.0,0.0,0.0,0.0,101.9,0.0,0.0,0.0
PC30974,358,0.5758785942492013,1252,0.0404638837035091,0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC30992,359,0.38754907459338195,1783,0.0069160371195092,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC31195,360,0.6344597810566397,2101,0.0578211408227271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC31209,361,0.466343411294923,3506,0.103491803975186,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,19.5
PC31290,362,0.4478178368121442,2108,0.036768784856095,0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC31298,363,0.7468284611141754,1813,7.85549147845439e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0
PC31401,364,0.41817155756207675,1772,0.301445827796281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC31478,365,0.46551028640580877,2479,0.0276886452411682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC31483,366,0.5338922155688622,4175,0.12785258662781,1,0.0,0.0,0.0,181.3,0.0,213.9,0.0,0.0,0.0
PC31515,367,0.37889447236180906,2985,0.620706468670811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.9,0.0
PC31660,368,0.3489323034984098,2201,0.355532313701695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC31857,369,0.6894418872266973,6952,0.138119056954014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.9
PC31890,370,0.5542093817955887,3219,0.112613089445142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0
PC32082,371,0.4004954582989265,1211,0.0041833405008402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC32230,372,0.5095168374816984,1366,0.0160856973107135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC32363,373,0.5078125,1920,0.152067290619016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC32543,374,0.4685929648241206,1592,0.032513504782364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC32575,375,0.369059864225468,4861,0.0544894226991305,0,0.0,0.0,0.0,0.0,0.0,385.9,0.0,0.0,0.0
PC32768,376,0.3971119133574007,1108,0.0014719595201313,0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0
PC32812,377,0.639344262295082,1708,0.822485417825556,1,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0
PC32845,378,0.6579646017699115,2260,0.0028359088675836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC32967,379,0.559419014084507,2272,0.115743830695119,0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0
PC33030,380,0.6729304215337735,3938,0.113485095896671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0
PC33059,381,0.414850136239782,1468,0.138813339935093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC33060,382,0.4646418857660925,2206,0.0261297591170391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC33092,383,0.4640834575260805,3355,0.0117443327950911,0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0
PC33107,384,0.3891465677179963,2156,0.0290517593165497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC33163,385,0.7687059095640106,8647,0.0002001523594976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC33211,386,0.4844961240310077,1290,0.367822275605312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC33309,387,0.5537333333333333,7500,0.323773533403874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.2
PC33313,388,0.7221418234442837,2073,0.0047710161983317,0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,18.7
PC33586,389,0.35,3360,0.603944510221481,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC33622,390,0.3761833582461385,2007,0.347299920559286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC33648,391,0.3221188260558339,2794,0.320490559201711,0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,48.9
PC33664,392,0.405047782406273,4081,0.0144137014763618,0,0.0,0.0,0.0,0.0,0.0,0.0,108.9,0.0,0.0
PC33677,393,0.6826131687242798,1944,0.0024043352150553,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC33733,394,0.35436893203883496,4326,0.110658746641569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.5,0.0
PC33808,395,0.3342151675485009,1134,0.030565183609724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC33868,396,0.7099069512862616,1827,1.23537174225757e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6
PC33926,397,0.5611142694712905,1759,0.0682005771457504,0,0.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0
PC34065,398,0.7337110481586402,2471,0.0045942870371619,0,0.0,0.0,0.0,0.0,0.0,0.0,83.30000000000001,0.0,0.0
PC34199,399,0.5808423913043478,1472,0.0154886692104375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC34223,400,0.3637824190957081,4357,0.128117812714063,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC34290,401,0.36685288640595903,1074,0.131878048181534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC34351,402,0.5722361809045227,3184,0.0041259164657518,0,0.0,0.0,0.0,0.0,0.0,0.0,74.7,0.0,0.0
PC34404,403,0.5222731057452124,4804,0.130215665700843,1,0.0,0.0,0.0,64.9,0.0,217.1,0.0,0.0,0.0
PC34530,404,0.3608860075634792,1851,0.107888345719833,0,0.0,0.0,0.0,0.0,9.1,0.0,27.5,0.0,0.0
PC34536,405,0.4568380213385063,1031,0.0122235156595707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0
PC34542,406,0.3657111049262455,3593,0.0017989113455669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC34624,407,0.42762284196547146,1506,0.0387447052913536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC34625,408,0.34995014955134596,1003,0.873586177825928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC34754,409,0.4509677419354839,1550,0.11551976300055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC34791,410,0.33939818054583626,1429,0.127363525273668,0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0
PC34873,411,0.7448846321288637,2297,4.56022943488791e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.2,0.0
PC34985,412,0.7305389221556886,1670,0.0017566151199318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC35104,413,0.7462887989203779,1482,0.0005227903225591,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC35256,414,0.45012366034624895,1213,0.027737511280442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.3,0.0
PC35355,415,0.42981438515081205,1724,0.0141961368928791,0,0.0,0.0,0.0,0.0,0.0,173.1,0.0,0.0,0.0
PC35359,416,0.7354260089686099,1561,0.0183405486776146,0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0
PC35540,417,0.41459074733096085,1124,0.150761812925339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC36055,418,0.4296951819075713,1017,0.699656546115875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC36249,419,0.33076384022424665,1427,0.42406783078046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC36293,420,0.3589232303090728,1003,0.92126053571701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC36352,421,0.4088325317009182,2287,0.0738905924288897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC36407,422,0.48336594911937375,1022,0.00038679127465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC36440,423,0.39562389118864577,1691,0.0464122504313128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
